Fire Date,Fire Time,Source,Latitude,Longitude,State,District,Circle,Division,Range,Block/Section/Round,Beat,Forest Block,Compartment No,
"2022-01-29","13:35:12","SNPP","09° 33' 06""N","77° 07' 58""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","VALLAKKADAVU RANGE",,,,,
"2022-01-29","13:35:12","SNPP","09° 44' 41""N","76° 57' 42""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2022-01-29","13:35:12","SNPP","09° 44' 47""N","76° 56' 58""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2022-01-29","13:35:12","SNPP","09° 44' 51""N","76° 57' 25""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2022-01-29","13:35:12","SNPP","09° 46' 54""N","76° 57' 19""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2022-01-29","13:35:12","SNPP","09° 47' 04""N","76° 57' 03""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2022-01-29","13:35:12","SNPP","09° 47' 06""N","76° 57' 17""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2022-01-30","13:16:17","SNPP","09° 22' 56""N","77° 09' 09""E","KERALA","PATHANAMTHITTA","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE WEST DIVISION","PAMBA RANGE",,,,,
"2022-01-30","13:16:17","SNPP","09° 22' 56""N","77° 09' 09""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","RANNI DIVISION","GOODRICKAL RANGE",,,,,
"2022-01-30","13:16:17","SNPP","09° 32' 07""N","77° 08' 46""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","VALLAKKADAVU RANGE",,,,,
"2022-01-30","13:16:17","SNPP","09° 34' 39""N","77° 12' 05""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","THEKKADY RANGE",,,,,
"2022-01-30","13:16:17","SNPP","09° 44' 39""N","76° 58' 14""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2022-01-30","13:16:17","SNPP","09° 44' 41""N","76° 58' 29""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2022-01-30","13:16:17","SNPP","10° 01' 21""N","76° 56' 58""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-01-31","01:47:21","SNPP","09° 32' 48""N","77° 00' 28""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-01-31","01:47:21","SNPP","09° 33' 00""N","77° 00' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-01-31","01:47:21","SNPP","10° 03' 34""N","76° 52' 45""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-01-31","12:57:21","SNPP","09° 33' 00""N","77° 14' 55""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","THEKKADY RANGE",,,,,
"2022-01-31","12:57:21","SNPP","09° 33' 01""N","77° 15' 00""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","THEKKADY RANGE",,,,,
"2022-01-31","14:37:38","SNPP","09° 40' 01""N","76° 53' 14""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-02","01:09:31","SNPP","09° 33' 16""N","77° 15' 38""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","THEKKADY RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 50' 19""N","76° 55' 22""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 50' 26""N","76° 55' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 50' 42""N","76° 56' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","NAGARAMPARA RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 50' 47""N","76° 56' 20""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","NAGARAMPARA RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 54' 37""N","77° 06' 12""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 54' 52""N","76° 52' 47""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 58' 47""N","77° 06' 36""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 58' 55""N","77° 06' 27""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-02","13:59:48","SNPP","09° 59' 01""N","77° 06' 34""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-02","13:59:48","SNPP","10° 04' 50""N","77° 12' 32""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-03","02:31:35","SNPP","09° 41' 35""N","76° 54' 01""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-03","02:31:35","SNPP","09° 41' 35""N","76° 54' 01""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-03","02:31:35","SNPP","10° 04' 59""N","77° 12' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-03","13:40:52","SNPP","09° 45' 02""N","76° 53' 14""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-03","13:40:52","SNPP","10° 02' 53""N","77° 10' 25""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-03","13:40:52","SNPP","10° 11' 09""N","77° 07' 34""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2022-02-04","02:12:40","SNPP","10° 04' 54""N","77° 12' 14""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-04","02:12:40","SNPP","10° 05' 12""N","77° 12' 00""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-04","13:21:57","SNPP","09° 40' 11""N","77° 03' 57""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2022-02-04","13:21:57","SNPP","10° 04' 48""N","77° 12' 05""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-05","01:53:44","SNPP","11° 11' 06""N","76° 34' 33""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2022-02-05","01:53:44","SNPP","11° 11' 18""N","76° 34' 36""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2022-02-05","01:53:44","SNPP","11° 11' 30""N","76° 34' 37""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2022-02-05","01:53:44","SNPP","11° 11' 32""N","76° 34' 25""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2022-02-05","13:03:44","SNPP","10° 12' 06""N","77° 09' 08""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2022-02-05","13:03:44","SNPP","10° 12' 07""N","77° 09' 11""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2022-02-05","13:03:44","SNPP","10° 12' 07""N","77° 09' 11""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2022-02-05","13:03:44","SNPP","10° 12' 08""N","77° 09' 19""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2022-02-05","13:03:44","SNPP","10° 12' 09""N","77° 09' 22""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2022-02-05","13:03:44","SNPP","11° 41' 40""N","75° 56' 20""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD NORTH DIVISION","MANANTHAVADY RANGE",,,,,
"2022-02-06","01:34:49","SNPP","09° 24' 40""N","76° 50' 08""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","RANNI DIVISION","RANNI RANGE",,,,,
"2022-02-06","01:34:49","SNPP","11° 08' 54""N","76° 33' 58""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2022-02-06","01:34:49","SNPP","11° 08' 58""N","76° 34' 04""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2022-02-07","14:06:11","SNPP","09° 39' 28""N","77° 05' 12""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2022-02-07","14:06:11","SNPP","09° 42' 58""N","76° 53' 11""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-07","14:06:11","SNPP","09° 42' 58""N","76° 53' 11""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-07","14:06:11","SNPP","09° 56' 34""N","77° 09' 57""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-07","14:06:11","SNPP","09° 56' 49""N","76° 52' 40""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-07","14:06:11","SNPP","09° 56' 51""N","76° 52' 53""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-07","14:06:11","SNPP","10° 02' 14""N","76° 52' 52""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-02-07","14:06:11","SNPP","10° 02' 29""N","76° 52' 49""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-02-08","13:47:15","SNPP","09° 50' 54""N","76° 56' 16""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-08","13:47:15","SNPP","09° 50' 54""N","76° 56' 16""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","NAGARAMPARA RANGE",,,,,
"2022-02-08","13:47:15","SNPP","09° 55' 54""N","76° 59' 55""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-02-08","13:47:15","SNPP","10° 01' 15""N","77° 06' 17""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-08","13:47:15","SNPP","10° 18' 03""N","77° 07' 08""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","MARAYUR RANGE",,,,,
"2022-02-10","02:00:08","SNPP","10° 09' 27""N","77° 10' 37""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-10","02:00:08","SNPP","10° 09' 32""N","77° 10' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-10","02:00:08","SNPP","10° 12' 34""N","77° 15' 00""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2022-02-10","02:00:08","SNPP","10° 12' 46""N","77° 15' 02""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2022-02-10","02:00:08","SNPP","10° 12' 48""N","77° 14' 48""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2022-02-10","13:10:07","SNPP","09° 37' 36""N","77° 00' 49""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-10","13:10:07","SNPP","09° 37' 37""N","77° 00' 58""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-10","13:10:07","SNPP","09° 37' 39""N","77° 01' 07""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-10","13:10:07","SNPP","09° 37' 52""N","77° 00' 37""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-11","01:41:12","SNPP","09° 43' 44""N","76° 51' 55""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-11","01:41:12","SNPP","09° 54' 42""N","77° 08' 21""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-11","01:41:12","SNPP","10° 01' 04""N","76° 58' 51""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-02-11","01:41:12","SNPP","10° 05' 58""N","77° 05' 06""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2022-02-11","01:41:12","SNPP","10° 06' 07""N","77° 05' 37""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2022-02-11","01:41:12","SNPP","10° 06' 08""N","77° 05' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2022-02-11","01:41:12","SNPP","10° 06' 11""N","77° 05' 09""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2022-02-11","01:41:12","SNPP","10° 06' 21""N","77° 05' 26""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2022-02-11","01:41:12","SNPP","10° 12' 45""N","77° 14' 56""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2022-02-11","01:41:12","SNPP","10° 15' 40""N","77° 06' 44""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","MARAYUR RANGE",,,,,
"2022-02-13","13:53:39","SNPP","09° 41' 53""N","76° 54' 04""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-13","13:53:39","SNPP","09° 41' 55""N","76° 54' 18""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2022-02-13","13:53:39","SNPP","09° 41' 55""N","76° 54' 18""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-13","13:53:39","SNPP","09° 43' 54""N","76° 51' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-13","13:53:39","SNPP","09° 43' 54""N","76° 51' 38""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2022-02-13","13:53:39","SNPP","09° 43' 54""N","76° 51' 38""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-14","02:25:26","SNPP","09° 40' 29""N","77° 00' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2022-02-14","02:25:26","SNPP","09° 45' 09""N","76° 58' 14""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2022-02-16","01:47:35","SNPP","09° 58' 37""N","77° 02' 33""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-16","01:47:35","SNPP","09° 58' 49""N","77° 02' 35""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-16","01:47:35","SNPP","09° 59' 44""N","77° 10' 50""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-16","01:47:35","SNPP","09° 59' 56""N","77° 10' 52""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-17","14:18:14","SNPP","09° 56' 57""N","77° 12' 01""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-02-17","14:18:14","SNPP","11° 34' 45""N","75° 59' 25""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2022-02-19","13:41:06","SNPP","09° 51' 19""N","77° 11' 11""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2022-02-19","13:41:06","SNPP","09° 51' 30""N","77° 10' 57""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2022-02-22","01:35:03","SNPP","10° 05' 24""N","76° 48' 14""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2022-02-23","01:16:08","SNPP","09° 49' 27""N","77° 06' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2022-02-23","01:16:08","SNPP","10° 01' 16""N","76° 56' 44""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-02-23","01:16:08","SNPP","10° 01' 18""N","76° 56' 32""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-02-23","14:06:25","SNPP","11° 02' 11""N","76° 36' 24""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2022-02-25","13:28:34","SNPP","09° 58' 58""N","76° 54' 12""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2022-02-25","13:28:34","SNPP","10° 02' 00""N","76° 50' 20""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2022-02-26","01:59:39","SNPP","09° 52' 06""N","77° 00' 32""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2022-02-26","01:59:39","SNPP","09° 52' 08""N","77° 00' 19""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2022-02-26","01:59:39","SNPP","10° 02' 00""N","76° 50' 17""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2022-02-26","01:59:39","SNPP","10° 02' 03""N","76° 50' 04""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2022-02-26","01:59:39","SNPP","10° 02' 15""N","76° 50' 04""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2022-02-26","13:09:39","SNPP","11° 02' 14""N","76° 35' 15""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2022-02-27","01:41:26","SNPP","08° 57' 54""N","77° 07' 11""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","ARYANKAVU RANGE",,,,,
"2022-02-27","01:41:26","SNPP","09° 41' 20""N","76° 52' 57""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-27","01:41:26","SNPP","09° 41' 22""N","76° 52' 42""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-02-27","01:41:26","SNPP","09° 52' 06""N","77° 00' 32""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2022-02-27","01:41:26","SNPP","10° 01' 05""N","76° 58' 15""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2022-02-27","01:41:26","SNPP","10° 02' 06""N","76° 49' 56""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2022-02-27","01:41:26","SNPP","10° 05' 47""N","76° 50' 05""E","KERALA","IDUKKI","CENTRAL CIRCLE","MALAYATTOOR DIVISION","KUTTAMPUZHA RANGE",,,,,
"2022-02-27","01:41:26","SNPP","11° 22' 10""N","76° 06' 05""E","KERALA","KOZHIKODE","NORTHERN CIRCLE","KOZHIKODE DIVISION","THAMARASSERY RANGE",,,,,
"2022-02-27","01:41:26","SNPP","11° 22' 10""N","76° 06' 05""E","KERALA","MALAPPURAM","NORTHERN CIRCLE","KOZHIKODE DIVISION","THAMARASSERY RANGE",,,,,
"2022-02-27","01:41:26","SNPP","11° 22' 10""N","76° 06' 05""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2022-02-27","12:51:26","SNPP","10° 49' 24""N","76° 45' 55""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2022-02-27","14:31:43","SNPP","10° 50' 27""N","76° 48' 31""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2022-03-01","01:03:35","SNPP","11° 02' 16""N","76° 46' 55""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","AGALI RANGE",,,,,
"2022-03-01","02:43:53","SNPP","10° 15' 42""N","77° 13' 05""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","CHINNAR WILDLIFE SANCTUARY",,,,,
"2022-03-01","02:43:53","SNPP","10° 15' 46""N","77° 13' 06""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2022-03-01","02:43:53","SNPP","10° 15' 46""N","77° 13' 06""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","CHINNAR WILDLIFE SANCTUARY",,,,,
"2022-03-02","02:24:57","SNPP","08° 45' 56""N","77° 04' 19""E","KERALA","THIRUVANANTHAPURAM","SOUTHERN CIRCLE","THIRUVANANTHAPURAM DIVISION","PALODE RANGE",,,,,
"2022-03-02","02:24:57","SNPP","09° 00' 02""N","77° 01' 20""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","THENMALA RANGE",,,,,
"2022-03-02","02:24:57","SNPP","09° 40' 32""N","76° 53' 23""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-03-02","02:24:57","SNPP","09° 40' 34""N","76° 53' 13""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-03-02","02:24:57","SNPP","09° 45' 44""N","77° 05' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2022-03-02","02:24:57","SNPP","10° 01' 54""N","77° 04' 13""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2022-03-02","02:24:57","SNPP","10° 15' 02""N","77° 13' 21""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2022-03-02","13:34:57","SNPP","09° 36' 11""N","77° 02' 33""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2022-03-02","13:34:57","SNPP","10° 25' 20""N","76° 21' 12""E","KERALA","THRISSUR","CENTRAL CIRCLE","CHALAKKUDY DIVISION","PALAPPALLY RANGE",,,,,
